จะใกล้หรือไกลเราพร้อมค่ะ แม่ยก #MarkJin กับ #YugBam ต้องมีรูปหวีดวันวันมีต #estซ่าซี้ดสุดขั้วกับGOT7 😂😂 https://t.co/54id8YEOpq,,,,,,,,,3,1
มาส์กเต้าหู้ของไดโซะที่เค้ารีวิวว่าดี พอเราลองแล้วรู้สึกว่าไม่โอเคเลยแฮะ เนื้อมันบางเกินกว่าจะเป็น sleeping mask อ่ะ แถมตื่นมามีสิวเล็กๆ อีก,,,,,,,anticipation,acceptance,2,2
จุนฮยอง : เราได้พูดคุยกับนักแต่งเพลงหน้าใหม่คนนั้นมาก่อนที่จะปล่อยเพลงและบอกเขาว่ามันฟังดูคล้ายกับเพลง ribbon หลังจากนั้นเขาไม่ตอบอะไรกลับมา,,,,,,,,,3,8
แค่มองหน้าแกเฉยๆเรายังมองไม่ได้เลย,,,,,,,,,3,2
"ใจเค้าใจเรา มันไม่มีจริงหรอก
สุดท้ายก็เอาแต่ใจตัวเองอยู่ดี",,,,,,,anticipation,,0,8
6.เราไม่อ่านฟิค,,,,,,,,,3,1
"เคยชอบคนที่เค้าไม่ชอบเราบ้างมะ
รู้สึกยังไงกันบ้าง?",,,,,,,,,3,6
งั้นเราก็เป็น😂😂,,,,,,,,,3,1
นี้เราสำคัญกับเธอบ้างหรือป่าว,,,,,,,,,3,7
ยิ้มของเธอเป็นเหตุที่ทำให้ใจสั่น...,,,,,,,anticipation,,0,1
บางทีก็อยากถาม แต่กลัวเธอจะรำคาญ 😔,,,fear,,,,,,1,
และเธอคนนี้ ยุนจี นักเรียนม.ปลายปี 3 จากม.ปลายบังทัน คนที่ฮ็อตที่สุดในโรงเรียน https://t.co/G178zpOqyZ,,,,,,,,,3,1
@MindNatsanan ยังค่ะ เธอละ,,,,,,,,,3,1
@nhoenae สนใจเธอคนเดียว😘,,,,,,,,,3,1
เธอจะรู้ไหมฉันยังคงพร่ำเพ้อ,,,,,,,,,3,7
รู้ไหมวันนี้เราคถ.รอยยิ้มหวานๆของเธอมากแค่ไหน...มนุษย์อิมแจบอม😭😭😭 #JB https://t.co/BLddpSo1k2,,,,,,,anticipation,,1,
รักอยู่ดูแลกันไปนานๆนะ รักเธอมากนะไอเหยิน🙊💕,,,,,,,,,3,7
เพราะตอนเราเบื่อ เราก็เทเขาอ่ะ 555555555555 เบื่อเขาก็ไปหาหนุ่มใหม่ เปย์วนไป เธอการตลาดมา ฉันการตลาดกลับ จบ,,,,,,,,,3,2
@zmilepark เธอแน่จัยนะ,,,,,,,,,3,1
ขอมือเธอหน่อย 🤝,,,,,,,anticipation,,1,
"เธอเคยขอมันไว้ เพราะเหมือนเราจะได้อยู่ด้วยกันตลอด
ตอนนี้เธอคงไม่ต้องการทั้งเราแล้วก็มัน https://t.co/7e8apOpph9",,,,,,,anticipation,,1,
"ตราบที่ท้องทะเลยังไกลจากภูเขา
และแม้ว่าเราจะไกลสักแค่ไหน
ฉันยังเหมือนเดิมสิ่งเหล่านั้นยังเหมือนเดิม
ยังเฝ้ารอเธอคนเ… https://t.co/sKvZ5HoLmb",,,,,,,anticipation,,1,
ถ้ามีคนที่ทำให้มึงมีความสุขมากกว่ากู ก็ไปเถอะ,joy,,,,,,,,0,8
@Jibpysone @muayleknp ไปค่ะไปสู้ น่าจะนิสัยดีอะฮือออ หน้าตาน่ารักด้วย,,,,,,,,,3,1
มีความสุขมากๆนะจีฮโย เป็นลีดเดอร์ที่ใส่ใจ ดูแลเมมเบอร์ได้ดี เป็นเสาหลักเลยก็ว่าได้ ขอให้ร้องเพลงเพราะยิ่งๆขึ้นไป น่ารักๆสวยๆ💖🙏#HappyJIHYOday,joy,,,,,,anticipation,,2,1
เดมว่างอีกแล้วครับ มีแต่คนมาคุยด้วยแล้วหายไปเลย  rt ทักเดมเล้ย  #rtตามทัก #บอทโสด #บอทใหม่ #บอทrt,,,,,,,,,3,1
แจกกล่องใส่รองเท้าดีมั้ย 10 กล่อง ไปพับเองนะ ยินดีส่งทางไปรษณีย์ หากมารับเองจะยินดีมาก #MissUniverse #Thailand,,,,,,,anticipation,,1,
ถ้าเลือกได้ก็คงไม่ไปชอบหรอกโว้ย,,,,,,,anticipation,,1,
ไม่ต่างอะไรกับคนที่เลิกกันไปแล้วเลยอะ😂,,,,,,,,,3,8
ถึงว่านัดรวมกันไปจัดพวกผลัด1 เหี้ยจริงๆ,,,,,,,,,3,4
ที่ไปกินโต๊ะจีนมา ย่อยหมดอ่ะ 55555555555555สูนหลาย สาหร่ายเคลือบทองบ่ ฮ่วยย55555555555555,,,,,,,,,3,1
พาตัวเองไปทิ้ง2,,,,,,,,,3,2
โดยองเป็นคนที่นี่ชอบหุ่นที่สุดอ่ะ หุ่นนายแบบ ใส่อะไรก็ดูดีไปหมด แต่ชอบตอนใส่เสื้อขาวสุด โซกร๊าวใจ 😭 #HappyDoyoungDay https://t.co/aGNVhjJ5ah,,,,,,,,,3,1
เห็นจัดที่เกาหลีก็ดีนะเว้ย ยังอยากไปเลย 555555มาไทยด้วยป้าดดด,,,,,,,,acceptance,0,7
"ความขาวอวบนี้ ดูวนไปขร้ะ &gt;&gt;.&lt;&lt; 
#ทีมสาธิต #ทีมชยันต์ #หมากปริญ #คลื่นชีวิต https://t.co/JYFG7Uwjuj",,,,,,,,,3,1
@Nestaf9 .. ยินดีด้วยนะเนสท์ ... ไว้จะแวะไปชิลล์เอาท์ที่ #rungjone นะ ^-^   https://t.co/xSTIDjdYN2,,,,,,,,,3,1
เพราะครูดาวกับคุณเจตต์เลย ทำให้ละครดูฟิลกู้ดขึ้นมา ดูไปยิ้มตามไป ที่เหลือพาคิ้วขมวดหมด 5555555 #คลื่นชีวิต,,,,,,,,,3,1
@sxc94 34. ชอบแต่งตัวเหมือนไปงานไม่มงคลมา,,,,,,,,,3,6
Happy Birthday คุณโดยองคู่กัด🐰😽 อยู่กัดอยู่แซะอยู่ซับน้ำตาเด็กขี้ร้องกันไปนานๆเลยนะ เป็นโดยองที่มุ่งมั่นแบบนี้เสมอเ… https://t.co/NU7Qh0rhF9,,,,,,,,,3,1
@timeepp กูประชุมไปทำงานพจจี้ไป T_T,,,,,,,,,3,2
@pcybitex ต้องตื่นนะ ต้องไปเรียนนะครับ รู้มั้ย!,,,,,,,,,3,7
@yerix99_ น่ารักใส่ตั้งแต่ประโยคแรกงี้พี่ก็ไปไม่เป็นสิครับ😶,,,,,,,,,3,1
ทรงผมจะง้องแง้งแค่ไหน ต่างหูจะโบราณแค่ไหน เสื้้อผ้าจะไม่แมทช์กันแค่ไหน ก็ไม่อาจพรากความผของด้อมนี้ออกไปอยู่ดี รัก. https://t.co/ts6MYuyia0,,,,,,,anticipation,,0,1
ต่อให้เราพยายามแค่ไหน เราก็สู้คนในใจเธอไม่ได้อยู่ดี #เจ็บที่ยังรู้สึก,,,,,,,,,3,8
หรือข้างในยังรักเธออยู่,,,,,,,,,3,7
เธอคือกำลังใจของฉัน🙂,,,,,,,anticipation,,1,
"@CherryMN24 @Pimmmiiez ให้เธอรัก
ร้ากกกกเค้าไป #ยังจะต่อ 5555555",,,,,,,,,3,1
มีค่าก็ต่อเมื่อเธอคิดถึงกัน,,,,,,,,,3,1
ก็แค่รอวันที่เธอทิ้ง🙃,,,,,,,anticipation,,0,2
ขอโทษที่เป็นคนที่เธอต้องการไม่ได้,,,,,,,anticipation,,0,2
แล้วเธอหลับใส่รอบที่ล้าน,,,,,,,anticipation,,0,2
เธอจะสบายดีมั้ย?,joy,,,,,,,,0,7
"/ ตัดริบบิ้นเปิด #เขียนฟิคจากท่อนเพลงที่ชอบ

ฉันแพ้ให้เธอทุกทาง ー Jetset'er",,,,,,,,,3,7
"[instiz]
พ่อเจ้าสาว: จะให้ลูกสาวเราไปดูแลเธอ คงไม่ได้นะ (เพราะน่ารักเกิน น่ารักหมดทุกอย่าง จนเจ้าสาวน่าจะเป็นคนดูแล) https://t.co/4m19ic6KPc",,,,,,,,,3,7
ทุกวันถ้าฉันมีเธอ ทุกความเจ็บช้ำจะเลยผ่าน มองเห็นวันดีดี😊,,,,,,,,,3,1
อยากคุยไปเรื่อยๆ คุยกันมั้ยคุยไปเรื่อยๆนานๆเลย อยากสานสัมพันธ์มากกว่าคนคุยนะ #เลสเบี้ยน #ยืมเมจforsex,,,,,,,,,3,1
@9XBYUN ผ่านไปอยาากลับมาอีก,,,,,,,,,3,7
@TAENINETH95_ พี่ต้องไปขายบ้านขายรถเเล้วแหละ,,,,,,,,,3,1
ชอบมาก ตอนมาไทยปีแรก ละน้องบอก ก่อนที่จะได้ไปเสิร์ชเพลงนี้ใน Youtube แล้วก็ฝึกจะมาร้องให้ฟค.ฟัง😭 #5Yearswithbaekhyun https://t.co/Fhg1X5QnvT,,,,,,,,,3,1
อย่างน้อยก็มีแกนี่แหละ ที่ทำให้หยุดคิดเรื่องเศร้าๆไปสักพัก https://t.co/p3DVTBqsTP,,sadness,,,,,,,0,1
บางทีก็ต้องให้เวลาคนข้างๆเค้าได้มีเวลาส่วนตัว เมื่อกลับไปเป็นตัวของตัวเองบ้าง,,,,,,,anticipation,,0,8
@meemeawmeaw วิ่งไปอาบเอง ขี้เกียจลุกละอะ...,,,,,,,,,3,1
"[บน] ถ้าวันที่ 8 ก.พ.ประกาศผลสอบแล้วมีชื่อเรา แจกบัตร 1 ใบ รับหน้างานได้เลย ไปตลาดกัซด้วยกันนะ ขอให้เราสอบติดด 😂🙏
#ตลาดกัซ",,,,,,,anticipation,,1,
เป็นกระตุ่ยโดยอง เป็นคนน่ารัก เป็นความสุขของแม่แบบนี้ไปนานๆนะ ❤💛 #HappyDoyoungDay https://t.co/6VGr047xSK,joy,,,,,,anticipation,,2,1
@Thejajah ไม่เจอมา2วันละ หายไปไหนว้ะ55555,,,,,,,,,3,1
@love__GG ม่ายยยย มึงคิดไปเอง,,,,,,,,,3,7
ถ้าวันนั้นไม่ได้ไปคัมแบคนอมูนี่ก็คงเรียกตัวเองว่าOT11ไม่เต็มปาก เห็นนิสัยส่วนตัวใกล้ๆแล้วรักเอ็นดูทุกคน ขอบคุณตัวเอ… https://t.co/LVYA9Ym595,,,,,,,anticipation,,1,
เป็นข่าวพูดถึง จุดแข็ง จุดอ่อน โอกาส ของค่ายเพลงbig3... (ก้าวไปทีละก้าวอย่างมั่นคงกันเถอะชาวเรา) ที่มา : https://t.co/6JxPe2xyTD,,,,,,,anticipation,,0,8
@solarnicex หลายเมนไปแล้ว555555 มาตอบละงัยย5555,,,,,,,,,3,1
ใครเห็นหัวชาร์จไอโฟนบ้าง แปะสติ๊กเกอร์ว่า Pear ใครเห็นบอกเลาทีน้า ขี้เกียจไปซื้อใหม่😭📌 #cnfact,,,,,,,,,3,1
@hwiytunex .... อืมนะ ก็คือ เป็นห่วงไปแล้ว,,,,,,,,,3,1
"แจกอีกแล้ว 55555 🎊 เสื้อ vetements oversize 1 ตัว RT ทวิตนี้และเมนชั่นบอกสีที่อยากได้ สุ่มประกาศ 19/2 นี้นะคะ
📌ig:f… https://t.co/anVMiitXo0",,,,,,,,,3,7
#BadFriendsTheSeries จบไปอีกอีพี ใครยังไม่หลับไม่นอนฝากเพลงใหม่พี่ซี่กับป้าเฟื่องด้วยค่ะ #เวลาแห่งรัก ลิออร่าและแบรนด์นิว ขอบคุณค่าาา 😂😂,,,,,,,anticipation,,1,
ถามว่าค่าตัวนักแสดงเสริมนี่หมดไปเท่าไหร่คะ พริสทีนอาจได้เยอะหน่อยเพราะมาสองคน เกลียดตัวเองที่รู้จักทุกคน รู้เลยนะคะติ่งแค่ไหน 😂 #MNightSFic,,,,,,,,,3,1
อิห่าโยนขวดเหล้ามาให้กูค่ะ เอาแตรวงมา ใคร ใครบวชนาค กูจะไปเต้นให้ 555555555555555555555,,,,,,,,,3,1
"เค้าให้เซ็นรูปที่แปะบนผนัง
คชา: คชาพ่อทุกสถาบันฮ่าๆ เซ็นไว้ให้นะ ใครไปพับเป็นถุงกล้วยแขกนี่โกรธเลยนะ😊… https://t.co/SMIVQuiwjM",,,,angry,,,,,0,1
ไม่พอปล่อยอาฟเตอร์ช็อคไปสองรอบ วันนี้เลยโดนอาฟเตอร์ช็อคแทนซะเอง แฟร์ๆดี,,,,,,,anticipation,,0,8
@fmaewxjunhui ✈ อาจจะดูไร้สาระไปบ้างเกี๊ยวคนนี้ แต่ถ้าทำอะไรผมก็จะทำเต็มที่ work hard play hard sleep harder eat hardest นั่นแหละคติผม ✊,,,,,,,,,3,1
ฉันอยากไปไกลๆ ไม่อยากจำว่าเคยรักใคร ไม่อยากจำว่าเคยร้องไห้ ไม่อยากจำว่าใครทำใ้ห้เสียใจ ฉันอยากไปไกลๆ ที่ที่ไม่มีคนห… https://t.co/7Ltc7UBeub,,sadness,,,,,,,1,
ปีนึงผ่านไปเร็วเหมือนกันเนอะ อีกเดือนเดียวก็จะจบมอสี่ละ,,,,,,,,,3,6
พี่แบคกับคยองไปร้านบิลเลียตด้วยกัน คุณพระ ใจหนู,,,,,,,,,3,1
@O_Ouii92 @YouTube กุยังยุข้างนอกยุเลออออ นี่อีกแปปจะกลับไปหวีดล่ะะะะ 555555555,,,,,,,,,3,1
@Kunooh_ อาบซะเด็กเน่า แล้วก็ไปนอน,,,,,,,,,3,1
สสวกนะคะ ขอบคุณที่คอยช่วยดูแลเตนล์ของพวกเรา มีความสุขมากๆนะ💕 #HappyDoyoungDay https://t.co/cz1eBpKgBi,joy,,,,,,anticipation,,2,1
@Littleminn พี่คะถ้าเราเปลี่ยนชื่อที่อยู่พอโอนแล้วกรอกฟอร์มเป็นชื่อที่อยู่ใหม่เลยรึป่าวค่ะ,,,,,,,anticipation,,1,
"บางครั้งเราเหงาเพราะอยู่คนเดียว
หลายครั้งเราเหงายิ่งกว่า
เมื่อคิดถึงใครที่เคยอยู่ด้วยกัน😭",,sadness,,,,,,,1,
"วันนี้กับปวีณา
นางสั่งให้ส่งการบ้านอีก 2 วัน ไอ้เราก็ดีใจเลยตบมือเบาๆ นางเลยหันมาจิก ""แน่ะ ตบมือ"" ...เพื่อนนึกว่าสั่งเลยตบมือกันทั้งห้องจ้า",joy,,,,,,,acceptance,2,1
"ยอล: วันนี้พี่เขาจะเฉลยฮะ
คริส: เฉลยเรื่องในแทคหรือเรื่องของเราดีครับ?
 #คริสยอลชิปเปอร์และถิ่นที่อยู่ https://t.co/CkUrZAviXd",,,,,,,anticipation,,0,1
@1995_0519  ขอให้มีอะไรเด่นๆให้คนดีพีคๆกะเพฮาหน่อยสิ ให้เราได้ฟินนนบ้างงง พีคทางที่ดีมีความสุขนะ😅😅😅,joy,,,,,,anticipation,,2,1
555555555เราไม่เป็นไร,,,,,,,,,3,8
"ผู้ชายก็เหมือนคำตอบในข้อสอบปรนัย 

ถ้าหาไม่ได้ เราต้องมั่ว",,,,,,,,,3,1
5.ที่บอกว่าโทริเป็นสามี เราคิดอย่างนั้นจากก้นบึ้งของหัวใจจริงๆ 555555 https://t.co/SQlXBDTJkn,,,,,,,anticipation,,0,1
ถ้าหันกลับมาแล้วไม่เจอเราก็ขอให้เข้าใจนะ,,,,,,,anticipation,,0,8
"ถ้าที่ตรงไหนเป็นที่ของเรา...
ที่ตรงนั้นจะมีโฉนด",,,,,,,anticipation,,0,1
บางที่ก็เศร้า ทั้งๆที่เรารักกันดี #ความหลัง,,sadness,,,,,,,1,
"คนเราต่างกันที่..
มีความฝันแล้วทำมัน
กับมีความฝันแต่ไม่คิดจะทำ",,,,,,,,,3,1
ปลอบใจชาวทวิต ทุเรียนทอด4ถุง ไม่แจก เราแจกถุงเดียว(3 ถุงเก็บไว้กินเอง) เพียงฟอล+rt  #ทุเรียนทอดคือของมีค่าสุดในทวีต… https://t.co/vYBQCdRq8J,,,,,,,anticipation,,1,
งั้นเราควรจะเปลี่ยนเป็นหน้าพี่จินกรีดร้องบ้างใช่มั้---,,,,,,,,,3,1
เราจ๋า เพิ่งตื่นนอน .. ไม่ค่อยเข้าใจคำถามครับ .. เด่วไปอาบน้ำก่อนครับ ..,,,,,,,,,3,1
เมื่อตัวเราดูแย่อะไรรอบๆตัวก็ดูแย่ไปหมด,,,,,,,anticipation,,0,2
มันจะมีคนคนนึงที่เราไม่สามารถมอบสถานะอะไรให้เขาได้ แต่ก็ไม่อยากให้เขาหายไปไหน ฟังดูเห็นแก่ตัวแต่มันคือเรื่องจริง,,,,,,,,,3,1
เราจะแจกกล้องฟิล์ม สภาพดีมาก ถ่ายสวย แจก!!! ขอ 1000 รี แจกเลย มาช่วยให้ได้มงกันเถอะ #MissUniverse #Thailand https://t.co/gpRxSDUcNp,,,,,,,anticipation,,1,
เสียใจนิดนิด คาดหวังมากกว่านี้เราบ้าตายแน่ๆ,,sadness,,,,,anticipation,,2,2
(6) ฟานี่มองเราแล้วเรายกมือขอขนมนางเดินไปเอาจากซันนี่แล้วเดินตรงมาหาเราเลย ยื่นให้กับมือเลย ยิ้มให้ด้วย  #phantasiaBKK #PhantasiainBKKDay2,,,,,,,anticipation,,1,
"@yoonvisual ""ความบังเอิญ"" ของเรา แต่อาจเป็น ""ความตั้งใจ"" ของพรหมลิขิตค่ะ คิคิ (ว่าไปนั่น)",,,,,,,anticipation,,1,
@Gu1tarr เราก็ทำ,,,,,,,,,3,1
เมื่อถึงเวลา เราจะตอบแทนแกอย่างดีเลย,,,,,,,,,3,1
@ShunJou ควรพาเราไปลองชิมนะ,,,,,,,,,3,1
ทีม #เอิร์ธชัดแจ้ง แลดู จมเรือกูเถอะ  อย่างน้อยจมแล้วเรายังต่อเรือผีมาพายกันเองได้ ตอนนี้เหมือนเรือโดนล่ามไว้บนฝั่ง มีเรือนะ แต่แล่นไม่ไป ถถ,,,,,,,,,3,3
ขอบคุณที่เกิดมาและเติบโตมาเป็นเด็กดีนะคะ หนูเป็นทั้งความสดใส เป็นทั้งความสุข เป็นทั้งรอยยิ้มของเรา หนูมีคุณค่ามากๆเ… https://t.co/udiaHQ3KbU,joy,,,,,,anticipation,,2,1
เข้าใจเลย ถ้าเป็นเรานี่อย่าว่าแต่หนังสือหาย แค่คนทำยับก็เซ็งละ https://t.co/MFnaAIC4xJ,,,,,,,,,3,8
(5) ซันนี้มาชี้ ยิ้มตาหยีใส่ด้วย ยูริก็หันมายิ้มให้แบบมองตาเราเลย ซอฮยอนก็ชี้แล้วหัวเราะคิกๆ  #phantasiaBKK #PhantasiainBKKDay2,,,,,disgust,,,,0,1
ตอนยังรู้ไม่จักกันมันรู้สึกว่าน่าตื่นเต้นน่าสนใจมาก เพราะเราสามารถจินตนาการยังไงก็ได้แบบที่เราอยากให้เขาเป็น แต่พอ… https://t.co/6WyNwgRtHs,,,,,,,,acceptance,1,
@pycarkH สวัสดีครับ เราเคยรู้จักกันรึเปล่า 555,,,,,,,,,3,1
"จบบทสนทนารอบนี้
เราจะได้คุยกันอีกทีเมื่อไหร่.",,,,,,,anticipation,,1,
ผ่าน IGAB ของโซชิมาได้ ก็ไม่มีอะไรที่เราฟังไม่ได้แล้วค่ะ 55555555 ไปฟังรุกกี้จนกว่าจะเก็ท ไปค่ะ ไป เพิ่มวิวให้น้องด้วย #RedVelvet #Rookie,,,,,,,anticipation,,0,1
"#Happydoyoungday
มาแดนซ์กับตุ่ย แล้วเราจะไปบูรึงบูรึงด้วยกัน https://t.co/V10YtFkCEi",,,,,,,,,3,1
เราแปลกใจ ทำไมของจริงยอดฟอลน้อยกว่าของปลอม อันนี้ทวิตจริงของพี่ #น้ำตาล นะคะ #น้ําตาลทําดีที่สุดแล้ว #MissUniverse… https://t.co/qN8OLNZ5bP,,,,,,,anticipation,,0,6
(4) ทิฟฟานี่ตอนที่นั่งรถหมุนๆบนคอน นางชี้หน้าตัวเองวนๆ ชี้มาที่เรา แล้วยกนิ้วโป้งให้ ยิ้มให้ ให้  #phantasiaBKK #PhantasiainBKKDay2,,,,,,,,,3,1
@pppapich นานไปปปพิชชชเราฝึกงานละ555555555,,,,,,,,,3,1
ไม่มีสิ่งไหนบนโลกพาใจคุณกลับมาหาเราได้หรอก,,,,,,,anticipation,,1,
เราได้กำลังใจ เราอุ่นใจ แต่อีกคนเขาฝืนมากแค่ไหน,,,,,,,,,3,8
ปล่อยทีเซอร์มาก็ไม่มีตังค์บินไปหรอกย๊อบ https://t.co/WiNkiL4vvy,,,,,,,anticipation,,0,1
แต่งหน้าภายในไม่ถึง10นาที เพราะจะไม่แต่งก้ไม่ได้ ลงแป้งไปแล้ว ผมก้ไม่ได้เป่านาจา ไม่ทัน เป่าแค่หน้าม้าแล้วหนีบ แล้วรีบแว๊นไปมอ,,,,,,,,,3,1
โชคช่วยอีกแล้ว รอดตัวไปนะเบล #กลรักเกมมายา https://t.co/kETPMfgIc2,,,,,,,anticipation,,1,
เอาไงดี แอดเริ่มง่วงแล้วอ่า ตาจะปิดแล้วน้า หรือว่าแอดให้เวลารงต.น้อยไปหรอ หรือยังไง😭😭 เพิ่มเวลามั้ย หรือทวิตใหม่เอาคนที่รออย่างเดียวเลย,,,,,,,anticipation,,1,
หรือต้องไปจับพี่ทำเมียอีกรอบ หรือต้องไปทำให้ระทวยอีกรอบ .. #ดูหน้าพี่ด้วย #มโนวนไป #ทีมพีรญา พายอย่างมีสติ (บอกตัวเ… https://t.co/n1oR7SfKZU,,,,,,,anticipation,,1,
เดี๋ยวแมวก็ต้องขี้อ้อนแล้วล่ะครับ ช่วงนี้หยิ่งไปก่อน https://t.co/wtzycJSsXI,,,,,,,,,3,1
อ่าาาาา ซื้อและลทบ.ไปแล้วววว TT https://t.co/tpuf9BINQq,,,,,,,,,3,1
"ชีทดี ครบและจุใจทุกวิชา O-NET

ไม่ต้องเสียเงินซื้อหนังสือมาอ่านเพิ่ม
เอาละโหลดไปกันได้เลย..!!… https://t.co/MZdijHzJHn",,,,,,,,,3,7
คราวนั้นเข้ามอนะจะแจ็คพ็อตเจอคยูนะ เสียดาย อุตส่าห์บุกไปถึงตึกคณะ 5555555555,,,,,,,,,3,1
ไป ไปครับ พาผมไปรับรางวัล #พี่ฉลามอย่าพึ่งตกใจ https://t.co/LmcOjWIXR5,,,,,,surprise,,,0,7
หลับไปสี่ชั่วโมง พารากราฟหนูววว โอ้ยปั่นอีกแล้ว จะทำพน.ก็ไม่ได้ นัดสอนน้องไว้ถึงสองทุ่ม ;-;,,,,,,,,,3,1
"ไม่ว่าเวลาจะผ่านไปนานแค่ไหน
ยังไงก็แพ้สายตาคุณอยู่ดี",,,,,,,,,3,8
ชุดประจำชาติ ยอมให้ เมียนมา ไปเถอะ อินเนอร์แรงมาก และแบกมาหนักมาก 40 กิโลกรัม :D #MissUniverse #Thailand https://t.co/Xeg0R9pZrH,,,,,,,,acceptance,1,
มุมิไปอีก ❤️ #2pmwildbeat https://t.co/QQ3Ex6biRn,,,,,,,,,3,1
กูพูดคนเดียวนาจา อ่อยตัวเอง คุยกับตัวเอง อีกหน่อยต้องไปพบจิตแพทย์,,,,,,,,,3,1
HBD น้าาาา กาตุ่ยของแม่ๆ น่ารักๆแบบนี้ไปเรื่อยๆเลยนะ ///ส่งกล่องของขวัญที่ทำจากแครอทให้ลูก 5555 #happydoyoungday https://t.co/7W3Yjx7Eyv,,,,,,,anticipation,,0,1
คนพิเศษ ไม่ว่าเวลาผ่านไปนานแค่ไหน ก็ยังพิเศษ,,,,,,,,,3,1
อยากไปมีตมากๆเลยอ่ะ 2ปีจัดครั้ง นอกจากจะไม่มีบุญไปมีทไทย ไปคอนซัมเมอร์ นี่ก็นกทุกอย่างอ่ะ ชาตินี้คงไม่มีโอกาสแล้วอปเข้ากรมออกมาครบ7ก็แก่แล้ว,,,,,,,,,3,7
ตอนแอบชอบใครสักคนกูบอกตัวเองเสมอแหละว่าไม่ต้องไปคาดหวัง แค่ชอบไปเรื่อยๆก็พอ แต่สุดท้ายใจแม่งก็แอบไปหวังอยู่ดี หวังว่าเค้าจะชอบกูบ้างสักนิด,,,,,,,anticipation,,1,
"อยากจะใช้เวลากับเทอแบบนี้ไปนานๆถึงมันจะไม่มีคำว่า""ตลอดกาล""แต่มันจะเป็นความทรงจำ""ตลอดไป"" #เต๊าะเมนวันละนิดจิตแจ่มใส… https://t.co/T69pKJhqza",,,,,,,,,3,7
@googlexchxiao อิ่มแบบนี้ก็ไปนอนกันเนอะๆ,,,,,,,,,3,7
"31.01.60
เอาปฏิทินพกไปให้เซ็น
ปป: พี่คชา เซ็นให้หน่อย ปูเป้เดินออกจากบ้าน
พคช: ใครตั้งชื่อให้วะเนี่ย

55555555555555555555555",,,,,,,,,3,1
นี่เอาเสื้อของตัวเองมาถ่ายมะ แต่ละคนดูเป็นแนวเสื้อตัวเองอ่ะ ดูน่าหยิกน่าตีไปหมด,,,,,,,anticipation,,0,1
เบื่อคนมาทำความสะอาดบ้าน คือบางอย่างกูก็เก็บไว้ใช้ต้องเอาไปทิ้งหมดเลยป่ะ ครีมกูคว่ำไว้ให้มันไหลก็ทิ้ง ถุงพลาสติกสวยๆกูเก็บก็ทิ้ง แม่งง,,,,,,,,,3,4
@ftxseulgi ยังไม่ถึงบ้านเลยหรอคะ หนีไปเที่ยวไหนมา!!!,,,,,,,anticipation,,0,4
มันก็เป็นปมติดตัวกูงี้ตลอดไปแหละ,,,,,,,,,3,8
@terjay97 ได้ เดี๋ยวรอที่ห้องนะพี่ไปหา,,,,,,,anticipation,,1,
มากกว่าความรักก็ชีวิตฉัน เธอเอาไหม?,,,,,,,,,3,7
@pizzapink_ ว่างทุกวันถ้าเธอจะเลี้ยง คริคริคริ,,,,,,,,,3,7
เธอ https://t.co/RMayypaWtR,,,,,,,,,3,1
จนวันนี้ก็มีเพียงเธอ,,,,,,,,,3,1
".กลัวจะมีอาการให้เธอรู้
แค่เจอ ก็ยังสั่น
ทำได้เพียงหลบตาเธอเท่านั้น #มีอาการ https://t.co/QE4Ebddfvv",,,fear,,,,,,1,
หลังจากได้บอกรักเธอไปแล้ว.... ชั้นกลับยิ่งรู้สึกรักเธอมากขึ้นไปอีก &lt;3,,,,,,,,,3,1
คนที่เธอไม่เอา.,,,,,,,,,3,8
ไม่พลาดอยู่แล้ววววว วันเกิดนิววี่ไงจะใครล่ะ รักนะเธอ #OHmykrist  @New_Thitipoom @newwieeland_FC https://t.co/NhuvUgW60v,,,,,,,,,3,1
คิดดีกับสายหนังที่พาดผ่านแผ่นหลังเธอไม่ได้เลย (;7;) https://t.co/HDUzEOOxu0,,,,,,,,,3,8
@yoonvisual สรุปว่าเป็นเธอเองที่โรคจิต 5555555 ล้อเล่งงงง,,,,,,,,,3,1
เรายอมถอยเองก็ได้ เธอไม่แคร์เราซักนิด,,,,,,,,acceptance,1,
ถ้าได้เป็นแฟนจะดูแลเธออย่างเดรรรรรร,,,,,,,,,3,7
อยากให้เธอเป็นเขา วูบเดียวของความรู้สึก,,,,,,,anticipation,,1,
คือเราไม่รู้ว่าเธอต้องการอะไร,,,,,,,anticipation,,0,2
ไม่มีเธอแล้วตอนท้อจะกอดใคร😓,,,,,,,,,3,2
ตกลงไปบิลเลียดหรือปิงปอง น้องงง,,,,,,,,,3,7
"เดินไปข้างหน้าแล้ว รู้สึกเหงา 
ก็ยังดีกว่าเดินกลับทางเก่าแล้วรู้สึกเจ็บ 😄😂😊",,sadness,,,,,,,0,8
"โดนเก็บไว้อีกที่หนึ่ง พอเธอออกไปเจอคนอื่น กลายเป็นเหมือนกับว่าไม่มีอะไร
ตอนคบก็แย่ เลิกแล้วกลับมาอีกก็แย่",,,,,,,,,3,8
เงินที่เก็บไว้ว่าจะซื้อของใหม่นี่หายไปเลยฮือ ดีนะได้กล้องแล้ว,,,,,,,anticipation,,0,2
