"MC
“ฉันเปลี่ยนชื่อเล่นโอเมกุแล้ว แต่ไม่ค่อยมีใครเรียกเลยล่ะค่ะ มีแต่เรียกเมกุจังกับเมกุเยอะ (ชี้ทางคนดูมีคนถือพัดเมกุตัน)""",anticipation
ฉันไม่ได้ต้องการให้เขามาอยู่ในหัวใจฉัน ฉันต้องการให้เขาอยู่ตรงนี้ .. ข้างๆฉัน - วิคเตอร์,anticipation
ฉันกำลังอิจฉา รู้ไว้ #estซ่าซี้ดสุดขั้วกับGOT7 https://t.co/wwrTAQWwvm,angry
ถ้าฉันไปอาหรับหรือโซนตะวันออกกลางคงจะมูลค่าสูงแน่ๆ เพราะฉันชื่อเหยี่ยว https://t.co/r6WLvFx7fT,anticipation
ฉันจะทำอย่างไรดี ควรไปหาสิงหรือเอ็มโอ๊ยยยยยยยยยย วันเดียวกันไปอีก เลือกไม่ถูก,anticipation
"คยองซอก : ฉันใกล้จะถึงละ
มีแร : อ่อ *หลุดร่ม* ฉะ ฉะ ฉะ ฉันไม่ได้ตั้งใจ! 
โอ้ยยยยย ต่างคนต่างไม่อยากกลับเนาะะะ… https://t.co/bypjGiiApX",acceptance
ฉันว่าไม่จริงอะ เขายังบ๊ายบายฟคอยู่เลย #รีล่า,anticipation
ฉันคือคนที่เอารูปนี้. ผู้หญิงที่มีใช้เสื้อแดงเป็นแม่ที่รักของเรา 💕 https://t.co/DACUCxxn8N,acceptance
ฉันชอบเซ็ตนี้มากเลยๆ 💕 #JackJae https://t.co/ut8Ew7u6iV,joy
ต่อไปนี้ฉันขอสัญญาว่าจะเป็นคู่สามีภรรยาที่ดีต่อกัน ԅ( ˘ω˘ԅ) #minwon #meanie #세븐틴 https://t.co/kGkBOEfuMy,anticipation
พี่กิ๊กนี่ไม่เข้าใจคำว่าทำไมอีกคนถึงทำได้ของพี่อ่ะ อีกค… — ป้าข้างบ้านทำไมตากผ้าหน้าบ้านฉันได้ แต่ฉันตากหน้าบ้านป้… https://t.co/JAZ9L8vfT6,anticipation
เวลาเธอหายไปก็อยู่กับใจช้ำๆ,sadness
ลึกๆแล้วเธอเป็นคนแบบไหนกันแน่???,anticipation
@igxchan92_ เป็นคนของเธอ..,anticipation
วันหนึ่งฉันหายไป ไม่สามารถติดต่อได้ เธอจะรู้สึกอย่างไร,sadness
@illumi_pla ท่อมันตันอ่ะ เลยจะหมุนออก ก็หมุนไปเรื่อยๆ บาดเนื้อตอนไหนไม่รู้ รู้อีกทีเลือดไหลเต็มนิ้วละ 5555555555,joy
@XPABO_ อาทิตย์ที่แล้วเทจ้าไม่ไป .... อยากจะร้องงงง,sadness
นั่งทวนอัลบั้มเก่าคือมีหมุดเวลาหลายอันเลยที่เราลบทิ้งไปจากไทม์ไลน์และอีกหลายอันที่ยังไม่เคยเปิดให้คนอื่นเห็น,sadness
อยากไปนั่งเรียนเฉยๆ จดๆ อ่านๆ สอบๆ,anticipation
เดี๋ยวนี้นี้ผญ.ต้องแกะช้อนให้ผช. โลกมันเปลี่ยนไปหรือคิม ฮีชอลทำให้มันเปลี่ยน 555555555+ #ความฮีชอล Cr.seulgisolomon) https://t.co/WHbW0L9v4E,joy
ไอเหี้ยเอ้ย เตะมุมทีกูก็กลัวใจไปตาตุ่มที,fear
วันนี้คุนหลอกเราอ้ะเรายอม วันหน้าคุนอาจจะโดนหลอกกว่าเราสิบเท่าใคารจะไปรู้ กรรมมันตามทันน้ะคุน 😏,angry
แจกจ้าา น่ารักจนต้องเอาไปทำรูปดิส #แจกดิส #ลู่หาน #Luhan https://t.co/6MSj8mTdSB,anticipation
"นอนเล่นโทรศัพท์จนตะคริวแดกรักแร้
อีเหี้ยเอ๊ยยยยย!!!!
ขรรมและเจ็บไปพร้อมๆกัลเล๊อะ!!!!",joy
เอาเถอะจ่ายเงินซื้อความสุขอ่ะนะ เล็กๆน้อยๆ(?)ก็จ่ายไปเถอะ ยังไม่ได้จะหาใหม่เมื่อไรก็ได้,acceptance
เมล์ไปหา เอาหลักฐานนู่นนี่นั่นไปให้ เค้าก็รับเรื่องไปเกือบอาทิตย์แล้วนะ บอกว่าได้เรื่องยังไงจะเมล์มาหา 212.93บ 3เดือนติดกันอ่ะที่จ่ายไปฟรีๆ,angry
"เหย เธอ.. ตอนจบเรายังดึงมันกลับมาสู้ความ yuri on ice ได้นะเหวยย /ทำเสียงมาดามมด..

อา..วันนี้แพทไม่เมากาว แต่เมาก… https://t.co/DlaNKEq8eb",joy
คลังอาวุธจะอยู่ด้านซ้ายมือของหอประชุม เป็นที่ที่รุ่นเราไม่ค่อยอยากเข้าไปเดินใกล้ๆ รู้สึกมันมีอะไรบางอย่างมันหลอนๆ… https://t.co/5FkpCgpW3b,disgust
@jaehyunvyrlx ไม่ใจร้ายสักหน่อย เราอะคิดมาก,angry
@JKXSN96 คิดถึง เลิกดองไลน์เธอแล้วนะ มาคุยกันได้แล้ว มาส่งรูปฟ้าให้เราดูได้ละเจ้าคนตกคณิต,anticipation
เวลากรึ่มๆนี่คิดถึงคนที่ชอบตีหัวเราตอนเมาจริงๆ ถ้ามีเค้าจังหวะนี้คือเมาสัสๆแล้วแหละ 5555,joy
@bbbeemmm2 @Fern_turtle @sandystrowberry @_prim22 @yuiiaz_y @Meawjoomon เราเปิดพรีนะคะ ฝากด้วยน้า ขอบคุณค่า☺️ https://t.co/NabydPFrG7,joy
เราก็ไม่ได้ชำ่ชองวงการนิยายเท่าไหร่ไง แต่นี่ระบายเพราะหาสิ่งดีๆอ่านไม่ได้ คือกูอยากอ่านนิยายหนุกๆและจบแล้วอ่ะโว้ยยยที่อ่านๆอยู่นี่ยังไม่จบไง,angry
เพลงหลายๆเพลงที่เราชอบแล้วดันไปให้คนที่วันนี้ไม่ใช่วันนั้น เสือกให้ไปเยอะด้วย กลับมาฟังวันนี้แล้วมันก็ยังเพราะแต่ก็นั่นแหละ,anticipation
แต่เราก็อยู่ที่เดิมของเรามาตั้งแต่แรกแล้วนะ-.-,angry
สุดท้ายสิ่งที่เรามองว่าสวยงาม แม่งกลายเป็นสีดำไง,sadness
ส่วนทวีตนี้แจกเฉพาะ ฟลว. เรานะ รี+เฟฟไว้ ประกาศสิ้นเดือน ใครใจดีก็อุดหนุนเลยก็ได้ 30 บาทเท่านั้น ขอบคุณค่ะ… https://t.co/ikCohnxsmZ,anticipation
@ksxsomi ไหวไหมเรา อาหารเป็นพิษรึเปล่าไปหาหมอไหมครับ,anticipation
1 กุมภาพันธ์ 2560 ไม่รู้เก็บไว้ที่ไหน เก็บไว้ที่นี่ละกัน ไม่ว่าจะเปิดฟังกี่ครั้งเราก็เชื่อว่าเราจะจำได้ https://t.co/mmgdgadzap,joy
เราไม่ได้เมา เราเมาอ่อยหรอก,joy
คุณคือเราเหนื่อยอ่ะ เราสู้คนในใจคุณไม่ได้หรอก แต่เราแค่เป็นห่วง เราดูคุณได้แค่ห่างๆ คุณอยากกลับมาคุณก็บอกละกัน ถ้าเรายังอยู่ตรงนี้อ่ะ,sadness
"ไม่มีใครมีฟิคบอยแจ๊คมั่งเหรอ
ถ้าไม่มีเราจะแต่งเองแล้วนร้าาาาา
#บอยแจ็ค #jackloveboysick #แจ๊คบอย",anticipation
คนเราถ้ารักสุดหัวใจเราจะไม่เลิกกันหรอก,sadness
ไม่รักก้บอก...มีใครก้บอก...เดียวเราเดินจากไปเอง...😂😂😂,sadness
แปลกมั้ย ที่เธอมักไม่ตอบไลน์เรา ทั้งๆที่อยู่หน้าจอ,sadness
บอลจบ ไปทำงานได้ ห๊ะ!!!!!! https://t.co/aOIQYaXard,joy
อาบน้ำ แต่งตัวไปทำงาน💋Get ready to work👌RT เกิน100มีต่อด้านหน้า❤ https://t.co/fGCTex2HIO,anticipation
เราแคปหน้าจอไว้แล้ว หึหึ https://t.co/2dBhRtbeqD,joy
แต่ชอบ run bts อันนี้อ่ะ มันเปนแนวมังงะยุ่นฮาเร็มนางเอกแบบที่เราชอบเลย นางเอกล้อมรอบไปด้วยหหนุ่มหน้าตาดีหลายบุคลิก โอ้ยย ชอบบบบ,joy
เค้าว่ากันว่าถ้าเราไม่เป็นตัวเอง วันนึงเราก็ทนไม่ไหวอยู่ดี ..,sadness
@tatiteeee เราเองก็ยังเล่นอยู่เลย 555555555555,joy
@_light92x เดียวเราแอดไปนะ,anticipation
ย้อนกลับไปได้จะเล่าให้พ่อฟังว่าวันนั้นมันเกิดอะไรขึ้น ว่าความจริงแล้ว กวางไม่ได้ใจแคบ แต่ที่เกลียดมันเพราะมันทำกวางก่อน,angry
อยากจะกลับไปซบอิงไหลใครซักคน  #คิดถึงบ้าน,anticipation
"มุมเงย... ที่องศาพอดีมาก 555555555555
//ชอบที่เขามองหน้ากัน มันดีไปหมดดด TT #คยองซูเป็นของชานยอล #chansoo https://t.co/uDkbPr9Or1",joy
นั่งหาชุดไปเกา ก็คือครบแล้ว จบปะ,anticipation
ไปเป็นเพื่อนเลาหน่อย ;-; https://t.co/8fFmrr837e,anticipation
@mattxhc95 แบบนี้น่าฟาดมากครับ ไปนอนได้แล้วเร็วๆ,joy
จะรีบไปไหนวะคะ วู้ว,angry
ครับ เสียเงินไปสี่ร้อยตอนนี้เนี่ยนะ ภูมิต้านทานต่ำในการซื้อของแบบสุดๆ,joy
"ทีนี้ล่ะ ทีนี้ล่ะ อาทิตย์หน้า เสร็จแน่!!!
ปล.ถ้าไม่โดนหัวหน้าหมวดกวนเวลาไปซะก่อนนะ",anticipation
ไปตามกันในเพจ เอากล้องไป ละกันนะครับ,anticipation
พรุ่งนี้ต้องไปเทสงานแล้ว จะมามัววิตกจริตไม่ได้ แงงงงงงงง ///จัดไปยาวๆยันเช้าไปเลยนายยย ; v ; #พรุ่งนี้กลับถึงบ้านกุต้องล้ามากแน่ๆ,fear
เป็นเหี้ยไรที่จะต้องมาคุยต่อกู คบต่อกู หนังหน้าแบบนั้นอ่ะนกอยู่แล้ว อยู่เฉยๆ เถอะ รำคาญ มั่น อีสัส หีก็ไม่มี มั่นไปอีก ดกทง,angry
เกลียดการออกจากรพ.มาช่วยน้องเพื่อน พอช่วยเสร็จแล้วกลับไปนอนรพ.ต่อ โว้ยยย555555,joy
ชนจริงๆเลย น้องเรา ชายแมนๆขาวน่ารัก แวะมาทักทาย เมียตามกลับ https://t.co/b2nT6nEuMR,joy
@winwindnx ใช้พี่เป็นหนูทดลองหรอเรา 55555 แต่เราก็ไม่เห็นจะไม่น่ารักนี่นา,joy
เราจะได้เห็นดีกัน @Prshp_10,joy
@MookuCha อยากให้สู้นะคะ พี่เราก็เพิ่งไป .. กลับปลายปีเลยค่ะะ //ทรัมป์เล่นจริงมาก ยังกลัวอยู่เลยว่าชีจะโดนอะไรมั้ยย,fear
@FAFALUVBTS_95 @shsj9194 ไม่เห็นต้องขอโทษเลยค่ะ เป็นเราจะไปด่าคนที่เริ่มเรื่องแทน อยู่ๆใช้ชื่อวงเรากดวงอื่น,angry
@heaven_colorful ตัวเองDMทีได้ไหมคะ อยากเชคที่ส่งไปถูกไหม (รายชื่อมีที่โอนเวลาหลัง เราเลยไม่แน่ใจ)แต่เราก็ไม่รู้ว่าจะแก้ตรงไหนหมือนกัน,anticipation
เราต้องเปลี่ยนตัวเร็ว เพ่โรสเจ็บ น้องเบนลงมาแทน,anticipation
กระดาษจดโพยหวย &lt;&lt;&lt; แค่ชื่อก็ขำแล้ว น่าจะคอมเมดี้ เราชอบ^^ #TVXQTheMaskWriter,joy
อวยพรให้ไปดี.,anticipation
หาวไปเถอะนังตัวดี ที่นี่ไม่มีความง่วงให้เทอ,joy
@_arcntl 555555 นี่ก็ยืมของน้องแต่น้องมันลบไปแล้วแงงงง พี่สึเดี๋ยวเตยเดมไปถามอะไรหน่อยได้มั้ยคะ 😢,sadness
สวยไปทุกอิริยาบถ #น้ําตาลทําดีที่สุดแล้ว https://t.co/C13BYFdfcW,anticipation
ไม่มีที่จะไปอีกแล้วล่ะ,sadness
ทุเรียนนี่ยังไงก็ทอมรูม39อะ จริงๆๆๆ ไปฟัง cover เพลงสากล การออกเสียงตัว R เป็นเอกลักษณ์มั่กๆ,anticipation
ไปวันเสาร์ค่ะ ถ้าอาจารย์นัดชดรู้เลยนะคะว่าจะเลือกอย่างไหน 5555555 😂,joy
ไม่อยากไปเรียนสวู รู้สึกเป็นวิชาที่น่าเบื่อที่สุดในชีวิตปี3เทอม2 เฮ้อออออ 😧,sadness
คิดวนไปวนมาทำไมเนี่ย,sadness
DOD ปิดค่ายไปแล้วหรอ เดือนธคปีที่แล้ว 😢,sadness
นึกถึงสมัยก่อนเลย เพลงของบัวชมพูที่ฟีทกับเอบี โอ้ยยชอบเชียร์อยากให้เป็นแฟนกัน ตอนนี้บัวชมพูมีลูกไปละ,joy
ไปโหวตแบมกัน ตอนนี้อยู่อันดับ10 #GOT7 #BamBam https://t.co/1xx93fukBC https://t.co/f37JSR79kV,anticipation
ก๋วยเตี๋ยวน้ำตกชามกาละมัง มีไซส์169 กับ299ควรมา3-5คนไป ร้านลวกถ้วย สาขาแฮปปี้แลนด์ตรงวินรถตู้ @aroii #อร่อยไปแดก https://t.co/ZRllZx8ncT,anticipation
ใจยังไม่แข็งพอที่จะได้พบได้เจอได้เห็นโดยไม่รู้สึกอะไรอ่ะ ยังเจ็บ ยังคิดถึง ยังรู้สึกไม่ดี แต่ถ้าถามว่าอยากกลับไปตรงนั้นมั้ย ก็ไม่แล้ว,sadness
ไปเข้าห้องน้ำมาเมื่อกี้ มองตัวเองในกระจก ตาลอยมากไง แต่ไหนเล่าความง่วง,angry
ยิ่งรู้จักยิ่งรักเธอ,joy
"หยุดรักครั้งนี้ต้องทำยังไง
ยิ่งคิดยังเหมือนว่าในหัวใจ
มีเธอเข้ามาอยู่… https://t.co/cAX1mFiu8R",sadness
ใจมันชา มันล้าไปหมดทั้งใจ 😖😣,sadness
กี่วัน กี่เดือนแล้วนะ ที่ไม่ได้ไปออกกำลังกาย สุขภาพไม่เอื้ออำนวย ขอให้หายป่วยเร็วๆทีเถิดดดดด  3 เดือนได้แล้วนะ... https://t.co/JRpw35PYe4,anticipation
กูรู้สึกผิดนะ ผิดเองที่ไม่พูดให้ทุกอย่างชัดเจน ปล่อยให้เค้าคิดกันเอาเองทั้งที่แม่งไม่ใช่เลยยิ่งมีคนใส่สีตีไข่อีก กูก็ยังเฉยปล่อยให้เค้าคิดไป,angry
ไม่น่ากินเบียร์ตีกันไปหมดพนเรียนคืออะไรไม่รู๊555555555555555555555555,joy
แงงงวงง มาเปิดอ่าน ราคาค่ารัก ตอน30.5 ไปนิดนึงง ไม่กล้าอ่านต่อ กล้วคิดไปไกล  งือ เดี๋ยวพรุ่งนี้ค่อยอ่าน,anticipation
เธอทำได้ แต่เราทำไม่ได้ /โอเค https://t.co/kyMkuWnUOj,acceptance
ฝันเราเจอกันในนั้น,anticipation
"ยุคทองไหนเราผ่านมาหมดผมแหลมๆชี้ฟ้าผมตั้ง แต่อยากจะรู้ว่าผู้สืบทอดทายาทแต่ละคนนี่เด็ดมาก 5555 เช่น ชานเย เรียวคยอง คยูเฉิน ฮีแบค
#ยุคทองเอสเจ",joy
ในความง่วงนี้ ที่เราควรนอนได้แล้วนั้น..,anticipation
สู้เพื่อตัวเราเอง😬,anticipation
ออฟขับรถไปส่งคริส คริสใช้ไอจีออฟมาไลฟ์ ยอมให้กับความโชว์เหนือของคริส ถ้าใช้ไอจีคริสมันธรรมดาไปสินะ 5555555555 #ออฟคริส,joy
นาที 24 ลัลลานาไปชนใส่อาซาร์ เป็นฟรีคิกเปิดเข้าไปลุ้นของเชลซี,joy
@fyminixkrystal วันเกิดหรอครับแฮปปี้เบิร์ธเดย์นะมีความสุขมากๆแล้วก็มาคุยกันบ่อยๆนะ ไม่มีคนแท็กเวลาให้แล้ว หนีไปแอคไหนบอกกันบ้างนะคะ :-(,anticipation
"ไม่ว่ามันจะผ่านไปนานแค่ไหน
ตั้งแต่วันที่คุณทิ้งเราไป

คุณก็ยังคงอยู่ในความฝันเราเสมอ https://t.co/I36QUQITVE",joy
พูดถึงแพ้แตง เคยทำพาร์ททามที่ร้านบิงซูหน้าม. แต่ทำได้ไม่นานก็ต้องลาออก เพราะทนกลิ่นเมล่อนกะแคนตาลูปไม่ไหว คว้านไปก็คลื่นไส้ไป เลยต้องเลิก 😂,joy
@95Cocaxyuta ตอนนี้ต้องหลับไปแล้วแน่ๆเลยเจ้าหยก,joy
17.เคยโทรไปร้องไห้ใส่แฟนเพราะคุยกับคนอื่น แฟนให้อภัย หลังจากนั้นก็ไม่คิดจะคุยกับใครระหว่างมีแฟน กลายเป็นรักเดียวใจเดียวไปเลย,acceptance
อิข้าวหน้าหมูสไปซี่ของยาโยอินี่ เต็มไปด้วยกระเทียมและหอมใหญ่เช้านี้ต้องแปรงฟันกี่รอบเนี่ย 😂,joy
เป็นไปแบบช้าๆ ไม่รีบร้อน แต่ดูเหมือนใส่ใจกันมา แล้วก็จะอยู่ดูแลกัน,acceptance
ที่เพื่อนเปลี่ยนไป อย่าโทษคนอื่น เพราะตัวมึงล้วนๆ,angry
แม่เจ้าาาา🙀อย่าตกใจไปนุ้งแอป นุ้งเอมเขาเซ็กซี่หลบใน นานๆทีจะแจกโบนัสแฟนคลับ🙂🙃 #เมาเอวนอนไม่หลับบ้าบอ😅 #TeamAIMazing… https://t.co/TEs7svyus5,joy
เพราะเธอมีเหตุผล มาถกเถียงตลอด โดยไม่สนใจแม้กระทั่งความรู้สึกเรา .. ถูกผิด มีน้ำหนักมากกว่าความรู้สึกเสมอ,angry
@yuta0412_ ดีใจอะ ขอบคุณอีกรอบ หาคนตลกมุกเรายากมาก เจอแต่คนเอือม เฮ่อ ไม่เป็นไร เรามาแป้กไปด้วยกันนะ 555555,joy
มาสเขากะไม่ให้เราคิดทบทวนใดๆเลยเหรอ เปิดพรีวันที่1 ปิดพรีวันที่8 ...... 😂😂😂😂 สะเทือนใจสุดๆ,joy
@Pannarat_YeYe แล้วในฟอร์มันจะขึ้นชื่อเราไหมอ่ะ,anticipation
@aoraeeiei เรามาวัดกันเรยดีกว่าคร่,anticipation
@lioydmomo นิกกุ - อย่าเพิ่งกลัวในสิ่งที่ยังไม่เกิดเลยค่ะ  แม้ฉันจะกลัวไปด้วย  เราลองมาพยายามสู้มันไปด้วยกันมั้ยคะ?,anticipation
บางทีก็รู้สึกกระอักกระอ่วนใจในการเซฟรูปคนๆนึงลงมือถือนะ ทั้งๆที่เราก็ชอบแท้ๆ,sadness
@FAH_JLKJ @jiab155 @fernexogot7 @mint_mymint79 @PattranitM เราเปิดพรีนะคะ ฝากด้วยน้า ขอบคุณมากๆค่า💕 https://t.co/NabydPFrG7,acceptance
มันเป็นระยะเวลาสั้นๆ สั้นจนเหมือนไม่เคยเกิดขึ้นมาก่อน ไม่มีอะไรยืนยันการมีอยู่ของคุณในชีวิตเรานอกจากความเสียใจ,sadness
วันนี้คุนหลอกเราอ้ะเรายอม วันหน้าคุนอาจจะโดนหลอกกว่าเราสิบเท่าใครจะไปรู้ กรรมมันตามทันน้ะคุน 😏,angry
ลัลลานา จะมากไปแล้วนะ ถึงฉันจะชอบเธอวแต่ไม่ได้หมายความว่าเธอวจะทำอ้วนของฉันดรั้ย,angry
"อยากกอดนอนทุกครั้งที่หลับตา
มองหาทุกครั้งที่อยู่ชิดใกล้
เฝ้าหาทุกครั้งที่อยู่ไกล
ใจจะขาดรู้ไหมเวลาเธอไม่มา",sadness
https://t.co/pAsK1zZBID สบตากับฉัน เชื่อในฉัน เรื่องของวันวานไม่ต้องมาใส่ใจ ..... แค่กอดฉันไว้ วันนี้ฉันรักเธอ,anticipation
นั่นไงงง 1-0 ไปเลย เห้อออ,sadness
"ฮืออ..ยืมคลิป😂
แต่เลาผู้ที่คงไม่ได้ไป😭😭😭
#คริสยอลชิปเปอร์และถิ่นที่อยู่ 
#Krisyeol https://t.co/eYy8tYdLI0",anticipation
นอนรอขนาดนี้ จะปล่อยไปได้ไง จัดดิ มีคลิป 5555 https://t.co/Xg3RF4kRwv,joy
กลุ่มนี่บ่มีใครไปเลยเด้อ ไปสายละกัน,anticipation
ฟังยูธูปนี่ลดความกลัวไปได้เยอะมีเสียงกินตลอดเวลา55555555555 #ยูธูป,joy
แม้ว่าอยากจะกอดและขอให้ไม่ไปได้ไหมม,anticipation
@yuta0412_ โห สามรอบเลยหรอ ไม่น่าไปชะมัด,surprise
พักไปนานกว่าเดิมนิดเดียวลืมวิธีเล่นเลยหรอ,surprise
"เหตุใดผูกพันเเค่ชั่วคราว 
เเต่ฝังใจอยู่ไปชั่วกาล...  #ท่อนเพลงที่ชอบ #รีวิวคนคุยเก่า #เเคปชั่นเสี่ยว",joy
@belljurr ไปสายได้มั้ยยนนนนยโอ้ย,anticipation
หิวน้ำแต่ไม่กล้าลงไปกิน ฮือ ไม่กินก็ได้,sadness
@renjungavynx ไปไหนหนู,anticipation
ชอบปรัสเซียสาวมากๆ คือดีเว่อ กางเกงขาสั้นจะดีอะไรขนาดนี้ ไม่อยากหื่นแต่หื่นไปแล้ว,joy
Isus พอไม่ได้เข้าไลน์ คือรู้สึกผิดไปหมด เพื่อนทำงานกันก็ไม่รู้ เพื่อนเหงาก็ไม่ได้ไปตอบ โห้ย ตายแล้ว,angry
ความเสื้อลายไฟ มันไปทุกที่555555555,joy
เชี่ยยยยย อะไรวะยิงฟรีคิกเข้าไปเฉยเลย,surprise
@aimchaya HBDน้าคุณเอมมีความสุขมากๆน่ารักแบบนี้ไปนานนๆเลยเย้ ขอให้เข้าสายวคได้นะอิ้เรียนเก่งๆไปอีก นส.แล้วตู้วหู่วข… https://t.co/RefvPZqDz8,anticipation
@WONHO_theX2 555555 ผมว่าไปงั้น ยังไงก็พยายามให้งานเสร็จนะครับ,anticipation
รอบนี้กูไม่ได้เห่า กูพูดเรื่องจริง มองย้อนไปดีๆละกัน ขอให้คิดได้,angry
ช่วยไปรักกันไกลๆ หน่อย จะอ้วกค่ะ 🙄,disgust
@taehyie95 หายเเบบนี้ไปอ่านนสเเน่เลย,anticipation
"คือมลใจอ่อนง่ายเพราะรักทองตรามากหละเอาจริง พอได้สิ่งที่เสียไปกลับมา ไม่มีหรอกความโกรธ มีแต่ความดีใจ
.
.
แต่นี่โกรธแทน แงงงง #พ่อครัวหัวป่าก์",anticipation
@chanichata อย่างนี้ต้องไปเป็นชักโครก 55555,joy
ก็คือ ณ จุดๆหนึ่ง เราไม่สามารถห้ามปรามตัวเองได้ในหลายๆครั้ง,acceptance
ไปแล้ว ครับ เชลซี เชลซี 0-1,joy
นี่คิดไปถึงตอนหลานโต แล้วมีคนมาจีบ ด่านสำคัญก็คนนี้แหละ แค่เจอความดาร์กของUncle Mark เข้าไป  คงต้องมีขาสั่นกันบ้างล… https://t.co/EG1uK1vE3O,fear
ไปเวียนเทียนด้วยกันนะคับคืนนี้ https://t.co/ucxKt5Egnw,anticipation
"ดูหนังกันแล้วก็ตอบพี่ท็อปกันหน่อยสิค่ะ อิอิ #BIGBANGMADEmovie 💋
ชอบมั๊กมากเลยข้ะะ จิไปดูอีกรอบนึงงง 💛👑 https://t.co/cQpv3dG79w",anticipation
ขับรถไปนครศรีจากกรุงเทพถนนเป็นอย่างไรบ้างคะ #เที่ยวไทย https://t.co/3yIM8iC1Lb,joy
อีกไม่กี่ ชม ก็ต้องไป รร แล้วสินะ 😭😭,sadness
"ถ้าอยากให้เรื่องนี้จบแบบ พระเอกมีแฟนใหม่ไปเลย จะเป็นไรมั๊ย
ทำอะไรให้ก็ไม่เคยเห็นค่า ปล่อยไปเถอะ #พ่อครัวหัวป่าก์",angry
สรุปว่าที่ผ่านมาเป็นอะไรกัน อ๋อ ไม่ได้เป็นอะไรกัน แค่ผ่านมาทำร้ายกันเฉยๆแล้วก็ผ่านไป น่าจะเป็นแบบนั้น,sadness
เจ้าคิดเจ้าแค้นไปปะวะ สงสารพระเอก เจอผญแบบนี้ในชีวิตจริงก้ไม่ไหวนะ #พ่อครัวหัวป่าก์ #MissUniverse #Thailand,angry
สตรีมนุ้งอาซาร์เพิ่งลงไปนอน จาล้อง,joy
นอนคัฟ อยู่ไปก็มะมีผัว เย้,acceptance
@reena_novI7 คนนี้ซื้อเสียงโหวตไปแร้ววส์ 55555555555 https://t.co/CubfDY7CXA,joy
อยากไปนั่งให้จัง https://t.co/4OCYr7C2yJ,anticipation
ขอบคุณที่อยู่ด้วยกัน ขอให้มันเป็นแบบนี้ไปเรื่อยๆ ❤️ http://t.co/Vs5VITpl3c,joy
นั่นไง วนโปรมาจนถึง Onion Ring แล้ววว ใครสาวกหอมทอดจัดไปรัวๆ ลดถึง 28 กพ 60 นะคร้าบบบ @Redprice_50 @aroii… https://t.co/TTg0wLRiXQ,anticipation
@satgotcheetah ก็เธอไม่มาคุยกับเราอ่ะ เสียใจ หึ.,sadness
ก็รู้ตัวดีวันนี้เธอมีเขาอยู่ แต่จะทำยังไงหักใจไม่ได้สักที ☹️ https://t.co/Ii7FHMiSBV,sadness
ที่เรายอมโดนหลอกอ้ะไม่ใช่โง่น้ะ แค่อยากรู้ว่าคุนจะทำจนวินาทีสุดท้ายที่เราเดินออกจากชีวิตคุนไหม •,angry
คิดมากนะเรา http://t.co/oVnfmWguCe,joy
@bo_sumattra @cocomarkson @nannny9 @Pornphan_Sr @DA_Auy @JPWpraw @jantakan12 @ratayok @kmnnpt เราเปิดพรีนะคะ ฝากด้ว… https://t.co/wwdPYEr0Gm,anticipation
"เชลชีจ๋าาาา
เรามาเชียร์ตัวนะ💕✌😌 https://t.co/xiVX1SOPZP",anticipation
@Thida7a เข้าใจเรารึยัง ;__;,sadness
"คนบางคน
อาจถูกสร้างเพื่อมาเป็นความทรงจำของเราตลอดไปก็ได้
แม้ไม่มีเขาในชีวิตต่อไป
แต่เรากลับไม่เคยลืมได้เสียที.",sadness
@itchaxsehun ไม่เป็นไรครับยังไงท่อนร้องท่อนแรพเราก็ยังน้อยพอกัน,acceptance
@karnatun เมื่อรัยเราจะได้คุยกันซักทีล่ะ,anticipation
ทุกวันนี้กับคนที่ยังคิดถึงไม่ใช่เพราะเสียดายกับสิ่งที่ยังไม่ได้ทำ แต่เสียดายที่เค้าไม่เคยเห็นสิ่งที่เราเคยทำให้มากกว่า,sadness
"เล่นกับ #LFC ไม่ต้องไรมากเลย 
ปล่อยมันป้อไป เดี๋ยวแข้งขามันอ่อน ลูกก็กระฉอกมาให้ 
ละพวกมันก็จะทำฟาวล์ ละเราก็รอแค่เตะมุม ฟรีคิก 55",joy
ก็เห็นจ้องกันบ่อยนัก นี่เราน่ารักหรือน่าล่อ 🤤🤔🙊,joy
เธอซื้อคอนโดในเมือง ทั้งๆที่แต่ก่อนยืนยันว่าไม่อยู่ในเมืองแน่นอน .. เพราะอะไรนะ,angry
นี่พลาดอะไรไปสินะ,sadness
ผ่านไปเดือนนึงแล้ว ชีวิตก็ยังเท่าเดิมอะค่ะ พัฒนาก็แค่อายุ,anticipation
ผื่นขึ้นหลังคอไปอีก เวรกรรอันใด,sadness
ผู้ชายแบบอาร์ทคือดีมาก เป็นเพื่อนที่ดีมาก เป็นคนที่ควรมีไว้ในชีวิตไม่ควรให้หายไปไหนไม่ว่าสถานะไหนก็ตาม #Onegativeรักออกแบบไม่ได้,joy
"ลบคนในเฟซ ออกไป 79 คน เป็นยูสเซอร์ที่ไม่ใช่แล้ว ,",surprise
นอนดีกว่า ตื่นไปก็ไม่มีผัว,acceptance
ดอก 1-0 โดนแล้วค่ะ อึ้งแดกไปเลย ง่ายเกิ๊น,surprise
@aeysrinin ปล่อยไปแบบนี้งานเลี้ยงก็ต้องมีวันเลิกลา😕,sadness
