@Nocto_Child ไงนอคท์... *นิ่งเงียบไปครู่หนึ่ง* เป็นอะไรไปเหรอ? *พยายามแสดงท่าทีลนลานแต่ก็ยังเจือแววตาเป็นห่วงเอาไว้ไม่รู้ตัว*,,,,,,,anticipation,,1,
โทรไปสั่งข้าวครัวคุณอ๊อดจนเขาบอกว่า ข้าวฟ่างใช่มั้ยลูก / อ๋อ ข้าวฟ่าง #เป็นหลานเจ้าของร้านไปแล้วถูกแมะ #หออยู่ไกลต้องสั่งก่อนไปแดก555555,,,,,,,anticipation,,1,
ทุกคนไม่ต้องห่วงเราจะส่งรูปไปเรื่อยๆ555555 #มอนเอ็กซ์อยากเป็นเถ้าแก่น้อย,,,,,,,,,3,8
คิดถูกที่ให้อามาส่ง แต๊ะเอียย้อนหลังไปอี๊ก,,,,,,,,,3,1
ส่งอุ๋งๆน้อยไปกินหมูทอด 🐧🐷 @May_mySudarat @ La Villa Aree (ลา วิลล่า… https://t.co/g4ttpfLFeW,,,,,,,,,3,1
ที่เลือกที่จะทำก็ไม่ใช่ว่าเราอยากทำหรอก แต่เป็นเพราะเธอเลือกให้เราต้องทำว่ะ.,,,,,,,anticipation,,1,
@JIEUN_JULIE1997 เธอหันควับชี่ไปร้านฝั่งตรงข้ามอย่างรวดเร็ว(...),,,,,,,,,3,7
@ploy_worldxx น้องแทอยู่กับพว.คนกามต้องน่าสงสาร เราจะเอามาเลี้ยงเอง!!,,,,,,,,,3,7
เราไม่อยู่แกคงสบายใจ,joy,,,,,,,,1,
ใจเราไม่แข็งพอ ไม่กล้าปู้ยี้ปูยำยุนกิ 5555555555,,,fear,,,,,,1,
�� ; ติดนิสัยอยู่อย่างนึงคือ ไม่ค่อยสบตาคู่สนทนา พยายามฝึกอยู่เพราะรู้สึกว่ามันเสียมารยาท แบบเราควรมองหน้าคู่สนทนาอะเนอะ,,,,,,,,,3,6
ผอ.คิโบวกามิเนะก็อยู่ในใจเราไหมล่ะคะ !!,,,,,,,,,3,7
@bbiaxdz กลับยังล่ะเรา,,,,,,,,,3,7
"ขอสเปเชี่ยลสเตจ 3 เอ็มซีหน่อยได้ป่าววว
// มันต้องมี ! เราเชื่ออย่างนั้น ! #จินยอง #จีซู #โดยอง  #happydoyoungday",,,,,,,anticipation,,1,
อ้าว เราไม่ใช่คนละสิ เป็นนางฟว้าาาาาาาา😜,,,,,,,,,3,1
น้ำตาไหลตามแม่ไผ่ เราหมดหวังกันแล้วจริงๆหรือ เราทำอะไรไม่ได้แล้วจริงๆ หรือ,,,,,,,anticipation,,1,
กินสาหร่ายไม่ทัน ส่งมาทางนี้นะ เราพร้อมช่วยเสมอ 55555555555555555555,,,,,,,,,3,7
ถ้าใครมาค้น nb ค้นโทรศัพท์เรานี่คงโดนมองว่าหื่นกาม เปิดดูอัลบั้มภาพในเครื่องคือมีแต่ เปลือย ๆ  จริง ๆ คือเซฟไว้เป็น ref 5555555TT55555,,,,,,,,,3,2
เราไม่เจอกันนานไปละนะ,,,,,,,,,3,8
@_SZUMz @BB_SingHa อ้อนวอนเราสิ 555555555555,,,,,,,,,3,7
"""จ้องแบบนี้ อยากมีเราเป็นแฟนหรือมีแฟนเป็นเรา""😂💕 https://t.co/Ew6nfquzcR",,,,,,,,,3,7
นางฟ้าตัวน้อยๆของหยางเย่หมิงและของพวกเรา น่ารักกกกกกกก หนูอยากได้อะไรว่ามาเลย /กำบัตรเครดิตไว้แน่น cr logo #LeoLucas https://t.co/tXCsLa0Sdk,,,,,,,anticipation,,1,
เล่นบร้างงงงง อย่าปล่อยเรานก #จะบอกเรื่องที่คนเข้าใจผิดเกี่ยวกับเราเท่าจำนวนรีทวิต,,,,,,,,,3,7
"สวัสดีเดือนแห่งความรักของเราสองคน💙 
@cassmaxleen",,,,,,,anticipation,,1,
คำปฏิเสธแบบสุภาพของคำว่าไม่ให้คือไม่มี เช่น A:แกยืมเงิน1000ดิ B:เราไม่มีอะ,,,,,,,anticipation,,1,
เราหล่อกว่า https://t.co/cu4y5IlkPM,,,,,,,,,3,8
เข้าใจคำว่าอกหักทุกครั้งที่เห็นอะไรๆเกี่ยวกับเขา แต่ไม่มีเราอยู่ด้วย,,,,,,,,,3,6
"เค้า Rep กลับมาด้วยเว้ย
ส่วนตัวแล้ว เราดีใจนะ :)",joy,,,,,,,,1,
ใจเราเสร็จมันก็เสร็จ #ความดีไลน์ 🍑 https://t.co/vNZ4Zvsg6H,,,,,,,,,3,8
ต่อให้เราทำดีจนได้รางวัล ในสายตาของคนที่เกลียดเราเขาก็ไม่ชอบเราอยู่ดี ฉะนั้นอย่าไปแบกความคิดเขาไว้ แคร์คนที่เขารัก และหวังดีกับเราก็พอ..,,,,,,,anticipation,,1,
"บางทีความสุขไม่ได้เกิดจากว่าเราอยากได้อะไร อยากมีอะไร แต่อยู่ที่เรารู้สึกยังไงกับสิ่งที่เรามีต่างหาก.
#clubfriday",joy,,,,,,,,1,
@God_GaRuM /มองเหล่าคนใช้ที่ออกไปอย่างงงๆ/ เหตุใดไม่ให้อยู่ช่วยกัน?,,,,,,,,,3,6
ยิ่งวาดยิ่งไปไกลมะ ไม่วาดมันละจ้า https://t.co/8JZdD3lgg5,,,,,,,,,3,8
@IKMEND เด่วนะ คือไร555555555 เธอจะไม่ยอมรับว่าก็อปเพราะของเธอเกรดเอหรอ บ้าไปแลัว โอ้ย ยอมนางอะ /ของชั้นของเกรดเอค่ะ 555555555,,,,,,,anticipation,acceptance,2,6
แรกๆคือมินฮยอกรอมาร์คเดินลงมาก่อน ละค่อยเดินลงไปพร้อมกัน กรี้ดดดดดเรือนุ้งแล่น😍😂❤️ #GOTX #GOT7 #MONSTA_X https://t.co/ngdjHqIh57,,,,,,,anticipation,,1,
@eunchaetidjaix ก็ได้พี่ไปแล้วคืนนั้นเวคกี้ลืมได้ไงเนี่ย :-( 💭,,,,,,,,acceptance,1,
@RENMKKT ต้องไปแล้วล่ะจุดนี้ ถ้าไม่ไปจะชวนคนอื่นแล่ว!,,,,,,,,,3,8
@USAxWILLIAM อ่อ... สนใจไปร้านกาแฟที่เมืองโนแมจกับผมมั้ยครับ? ที่นั่นเงียบมากๆเลยครับ,,,,,,,,,3,7
@nattaponnn อ่อ งั้นรอวนไปค่ะ,,,,,,,anticipation,,1,
คนจะไป ก็ต้องไปอย่าให้เหลือเยื่อใย,,,,,,,,,3,8
กูพึ่งรู้ว่าวิจัยกลุ่มกูมี 12 ได้ A ไปแล้ว 8,,,,,,,,,3,8
ไปซื้อปากกา,,,,,,,,,3,8
ไปต่อหรือพอแค่นี้,,,,,,,,,3,7
ตอนนี้เสียงหายไปเป็นที่เรียบร้อย 55555554,,,,,,,,,3,8
@Puing137 รึจะให้เด็กๆย้ายไปเรียนโรงเรียนใหม่? อยากให้น้องได้เรียนนะ,,,,,,,,,3,7
ไปไหนกันไอ้หน้าหมี https://t.co/lADt7aZFhj,,,,,,,,,3,6
"เธอดูเป็นคนพอดีพอดี
เธอเลยดูดีไม่มีใครเหมือนเธอ
เธอมายังไงจะไปกับเธอ
ที่ฉันต้องเพ้อเพราะเธอไม่เหมือนใคร 💓

#YUWIN… https://t.co/z3c3EAbVk6",,,,,,,,,3,8
ขอเธอหยุดทำร้ายกัน ปลดปล่อยฉัน🌫,,,,,,,anticipation,,1,
แบบนี้แปลว่า พ่อแม่ก็ไม่มีบุญคุณกับเราป่ะ แบบมี่เค้าเลี้ยงเราก็หย้าที่ถูกม่ะถ้าไม่ทำก็มีคงามผืดทางกฎหมาย งี้หรอออ  ช่างไม่มีตรรกะซะจริง ๆ,,,,,,,anticipation,,1,
5ปีเเล้วนะแบคฮยอน ขอบคุณที่ไม่เคยทิ้งแฟนคลับ ขอบคุณที่ให้ความรักกับพวกเรา จะเป็นแฟนคลับตลอดไป  #5yearswithbaekhyun https://t.co/GCfUjGcG9d,,,,,,,anticipation,,1,
บางทีเราก็ไม่ได้อยาก แต่เขาชิงตัดก่อนตลอดเลยว่ะ https://t.co/N9i4f9bnUL,,,,,,,,,3,2
@JUTADKK เราอยากรู้จัก..,,,,,,,,,3,7
รักเราปล่อยให้มันหายไปนับจากนี้🌫,,,,,,,,,3,8
...... โอโคโนมิยากิที่หอ เราจะไม่ยุ่งกับนายอีกต่อไป เราจบกันเถอะ นายไม่ใช่สำหรับเรา,,,,,,,,,3,8
เราคิดมาตลอดนะว่า งานใครงานมัน อยู่ๆกลายเป็นงานเรามี 2 แบบ ให้เพื่อนโหวตเฉยเลย งานคนอื่นไม่เป็น เป็นแต่กับเราตลอดเลย ตั้งแต่ออกแบบโลโก้และ,,,,,,,,,3,8
"@BoomKrittapak @peakpeemapol 
เธอ
.
เธอคนที่กำลังอ่านอยู่
.
เธอนั่นแหละๆ
.
ช่วยไรหน่อยสิ
.
.
ช่วยหน่อย
.
.
เป็นแฟนเ… https://t.co/WwHQwM3XFZ",,,,,,,,,3,7
@LOTTEX97 ไปเช้าแดดร้อน แต่คนน้อย ของน้อย เอายังไงดี ให้เธอเลือก,,sadness,,,,,anticipation,,2,7
"1.เวลาอารมณ์ดีเธอโคตรน่ารัก
2.เธอสามารถติสได้อย่างไม่มีเหตุผล
3.ถ้าถูกหวยเธอจะเลี้ยงข้าว จนป่านนี้ยังไม่ได้กินเลย
#remindmeofyou",,,,,,,,,3,8
��อีกไม่กี่วันก็ครบปี...ที่เริ่มต้นใหม่กับเธอคนนี้ #J.Pitak https://t.co/R9GAy3IqBt,,,,,,,,,3,8
@PKP_zh เธอไม่รู้วงในเธอจะมาพูดไม่ได้55555,,,,,,,,,3,8
@Penpitchayimyam สุดแรงจะต้านทานคงไม่อาจรั้งตัวเธอได้,,,,,,,,,3,8
ยกให้ไปแล้วอะ ไม่รู้ใจมันไง คนใกล้กว่าก็ได้แต้มมากกว่าอยู่แล้วปะวะ,,,,,,,,acceptance,1,
คนที่พร้อมไปไหนมาไหนด้วยมันก็มี,,,,,,,,,3,8
ขี้เกียจให้ตาย ขี้เกียจไปงานศพ555555555555555,,,,,,,,,3,8
"170128 ผมต้องไปแล้วน๊าาา บายยย นอนก่อนน้าาา บ๊ายยย~~ 8ㅅ8

[CR : Light56_4BH] https://t.co/BVepVlWeBC",,,,,,,,,3,8
อย่าไปคิดมากถ้าคนคนนึงจะเปลี่ยนไป เพราะแต่ละคนก็เปลี่ยนแปลงไปตามกาลเวลา ตามประสบการณ์ที่เพิ่มขึ้น ตามปัจจัยแวดล้อมต่างๆ นั่นแหละ,,,,,,,,,3,8
นี่คือตำนาน..เพราะจากนี้และตลอดไปคงไม่เห็นมันอีกแล้ว😂 #ExoกับGIFในตํานาน https://t.co/mwkTsJX9K5,,,,,,,,,3,8
@lxizzbl ไปเยา จิงๆ,,,,,,,,,3,8
@nattiya402 ถ้าสนใจบัตร1800 ซื้อต่อเราได้นะขาย1700ค่า ติดธุระค่ะไปไม่ได้ สนใจDMมาได้นะคะ,,,,,,,,,3,7
พี่หมอ  กินอะไรตอนเที่ยงดี — เเถวไหนสั้นคือแถวนั้น รอเพื่อนวนไปครับ https://t.co/v7DR5u1Nkh,,,,,,,anticipation,,1,
คนอื่นที่ไม่ใช่เรา https://t.co/kGYDxC14dX,,,,,,,,,3,6
อย่างน้อย ก็ทำให้รู้ว่า ยังมีคนนี้ที่รักเราอยู่,,,,,,,,,3,8
ที่แบบไหนกันนะที่เหมาะกับเรา,,,,,,,,,3,7
@xkimmgy รวบเมนนะ 555555555555555555555555555 แต่วันนี้ทำเควสเสร็จหมดแล้ว ภาคภูมิใจมาก เราทำเสร็จยัง,,,,,,,,,3,7
แค่มีฉัน แค่มีเรา ฉันก็พร้อมที่จะไป,,,,,,,,,3,8
ทล.คุยไรครางๆหมอนๆอะไรอ่ะ เราไม่เข้าใจ https://t.co/W46ANscG4I,,,,,,,anticipation,,1,
@warmthanawat  สวัสดีเราเอง. 😜,,,,,,,,,3,8
@dextermarkx พี่เลือกที่จะเสียใจดีกว่าครับ อยากให้เราแฮปปี้,joy,sadness,,,,,,,3,8
ถ้าต้องเลือกระหว่างความฝันกับความรัก เราจะเลือกความฝัน เพราะถ้าเป็นความรักของเราจริงๆจะยังอยู่ ไม่ว่าจะห่างกันแค่ไหน,,,,,,,anticipation,,1,
#iKONIC #VIP เห็นแล้วต้องกรี๊ด! เราจัดโซนถ่ายรูปใหม่ให้คุณได้แชะกับ #iKON และ #BIGBANG ที่ชั้น 3 #SHOWDC 😍 https://t.co/1dUlk4sEKZ,,,,,,,,,3,8
ลูกชายทั้งสองคน และคนสวยของเรา ;___;,,,,,,,anticipation,,1,
@PATSX92  ไปเที่ยวหรอพี่อิจๆ,,,,,,,anticipation,,1,
"ถ้าให้จนเหนื่อยใจและท้อใจ ก็พักไป เมื่อทำอะไรให้ใครแล้วเขาไม่เห็นค่าอย่างที่หวัง.
#clubfriday",,,,,,,anticipation,,1,
สรุปแล้วว่า Full Service บินในประเทศ ค่าตั๋วโดยสารจะเพิ่มขึ้น 200 บาท/เที่ยว/คน ตบเท้าเข้าวิน แพงขึ้นไปอีกตอนนี้!!… https://t.co/hcRRfxbpxJ,,,,,,,,,3,8
พอละนะต่อไปจะเห็นแก่ตัวละนะ รำคาญ,,,,,,,,,3,4
@kehwalee มาไทยบ้างเถอะ มาปีละ1-2ครั้งมันน้อยไป เมียไทยจะขาดใจตายร่ะ55555,,,,,,,,,3,7
"@moui @RITT41 เอาจริง ร่างนี้ติดปีกให้เทพชัย หย่อง and co เลยนา
ตังค์ก็มีใช้ ดาบก็มีฟัน
ไปตามซ้ำสรยุทธที่ Live น้ำท่วมได้ด้วยล่ะเออ",,,,,,,,,3,8
เดี๋ยวสิ!! ปรกติประกาศอะไรลงราชกิจจาฯมีผลวันถัดไปหลังประกาศ เว้นแต่มีระบุบทเฉพาะกาลครับ ส่วนการที่สายการบินต่างๆจะประกาศปรับราคาขึ้นกับ บ./1,,,,,,,,,3,6
อยากเดินๆเซเว่นอยู่ หันไปข้างๆ อ้าวเมนกูกำลังเลือกซื้อขนมอยู่งี้อะ,,,,,,,,,3,6
"อีกอย่าง..ถ้ายังไม่ถามจะได้เอกสารมา? เป็นไปได้??
กินผักบุ้งแล้วไล่อ่านนะ จุดประสงค์ก็มีบอกว่ามาเพื่อบอก ไม่ได้มาเพื่อถาม
 #รอบสองคลองแสนแสบ",,,,,,,anticipation,,1,
@syrung57 คิดเหมือนหลายๆคน น้องเลือกเพลงยากไป พ่อระฆังทำไว้ดี พอเอามาร้องอีกก็มีคนเปรียบเทียบเป็นธรรมดา,,,,,,,,,3,8
จะนั่งรถตู้จากเซนลาดไปเกษตรนี่ขึ้นฝั่งเซนลาดเลยใช่ไม๊,,,,,,,,,3,8
หนึ่งเดือนผ่านไปเร๊วเร็ว,,,,,,,,,3,6
@mumumuchi ไม่ได้ไปนานมากกก คิดถึงทุกสิ่งที่ม.,,,,,,,,,3,8
IRENEBAE_TH: เวลาที่พี่เค้าชนะเวลาเกม ก็จะโดดดีใจจนลืมอายุไปเลย 555555555 (joyrene30) https://t.co/TmICdM2Ny9,joy,sadness,,,,,,,2,1
อยากไปงานหนังสือละกลับสงกรานดีไหม,,,,,,,,,3,7
แล้วอีกอย่าง เดือนนี้ทั้งเดือนเหลือเงินใช้อยู่พันเหรียญ อี่า กูจะมีชีวิตรอดไปได้ปะ 5555,,,,,,,anticipation,,1,
เบื่อ !!!!! เดี๋ยวก็ต้องไปเรียนแลว,,,,,,,,,3,2
@PaandibS พี่ที่ร้านบอก ไปถ่ายรูปซิ แต่มาบ่อย 5555555555,,,,,,,,,3,8
รักนะรักมาก อย่าโตไปมากกว่านี้นะ นี่ก้ตัวโตมากแล้ว วันเกิดทั้งทีเข้ามาหาในทวิตบ้างนะแฮร์รี่่่่คิดถึงง #้HappyBirthdayHarry,,,,,,,,,3,7
ไอเรื่องกลับบ้านไปอยู่ดูแลอะ ไม่ต้องห่วงกลับแน่ แต่ขอเวลาหน่อย,,,,,,,anticipation,,1,
วันนี้มีพูดลอยๆ ทีเล่นทีจริงว่าให้เด็ก ม.ปลายงดทัศนศึกษา เพื่อให้ ม.6 ได้ติว o-net อืมไม่ตลกครับ เด็กต้องได้ทัศนศึกษาจะใกล้ไกลก็ต้องได้ไป,joy,,,,,,,,0,6
โอ๊ย ไม่น่ารีบตอบเลยอ่ะ แงงงงงง ดูกากไปเลยเมื่อเทียบกับทีมเมตคนอื่นๆ,,,,,,,,,3,2
เวิ้นเว้อ ไปก็เท่านั้น,,,,,,,,,3,8
"แม่แอฟ แฮปปี้! น้องปีใหม่ ไป รร.เป็นเด็กดีไม่ดื้อไม่ซน
https://t.co/0EzPwL08BA https://t.co/S2bLWdj0MK",joy,,,,,,,,1,
หยิบกระจก ยิ้มให้ตัวเองหนึ่งที่แล้วบอกว่าชีวิตไม่ได้มีแค่เรื่่องนี่อย่างเดียว อย่าร้องไห้ ไปทำหน้าที่ของตัวเองดีกว่า,,,,,,,anticipation,,1,
อยากไปค่ายเว้ย,,,,,,,,,3,7
อยากได้น้องเขาไปทำผัวป่าว 1 https://t.co/hfBHyoijbA,,,,,,,,,3,7
กลายเป็นเด็กแว่นไปแล้ว https://t.co/xqWjK2Ij1g,,,,,,,,,3,8
จะต้องปวดท้องไปอีกนานไหม,,,,,,,,,3,2
กัซจะเป็นพรีเซนเตอร์แบรนด์ไหนก็เป็นไปเถอะ แต่ขอกติกาเคลียร์ๆ ผู้จัดดีๆ มองอกซเป็นลูกค้าก็พอแล้ว,,,,,,,anticipation,,1,
ถ้าไม่มีอะไรมาออกจริงๆ เอารายการแบบกระจกหกด้านมาเปิดก็ได้นะเธอ,,,,,,,,acceptance,1,
@meaning4 เรากะเลิกยาวมานานละแก แต่แอบเสียดายกรุ๊ปรุ่น เผื่อเค้ามีประกาศไรงี้,,,,,,,,,3,7
อะไรที่เราทำได้แค่คิด คนอื่นทำก่อนหมดละ เสียใจ,,sadness,,,,,,,1,
การที่มีใครสักคนคอยบอกเราดีกว่าไม่มีซ่ะอีก #Nn,,,,,,,anticipation,,1,
เชรดดด พี่โก๋ของเรา หล่อสะอ้านมาก https://t.co/ld4e2HMeII,,,,,,,anticipation,,1,
ความรู้สึกเรา มันเป็นเรื่องเล็กน้อยสำหรับเธอหรอ,,,,,,,anticipation,,1,
"ง้อ ไม่ใช่การเสียศักดิ์ศรี แค่วัดใจว่าเรายังอยากมีคนดีคนนี้อยู่ข้างตัวหรือเปล่า.
#clubfriday",,,,,,,,,3,7
"นี่นั่งมอง disaster ของเพื่อนร่วมงานสนุกมาก (ปกติเราคือ human disaster ไง)
รู้ด้วย today is my day! /เชิ่ด.",joy,,,,,,anticipation,,2,7
@annaxsu เราไม่ได้รักสะอาดนะ เคยอ่านมาได้ยินว่ามันสะสมเชื้อโรคอะค่ะ คือถ้าใช้หลอดก็ไม่เช็ดแต่ถ้าดื่มจากกระป๋องเราก็เช็ดเหมือนกันอะค่ะ😂😂,,,,,,,,,3,8
เดือนนี้คนในSMเกิดเยอะนะ ของรางวัลในวันเกิดเราก็จะได้ด้วยย https://t.co/2mCAJrHpAV,,,,,,,anticipation,,1,
ถ้าคนมันรักเราจริง คงไม่ทิ้งไปอย่างนั้นน~,,,,,,,,,3,6
"นักต่อสู้ต้องรู้ลิมิตตัวเอง

แม้ไม่รู้เขา อย่างน้อยต้องรู้เรา

อย่าวิ่งเข้าไปใน killing zone อย่าทำตัวเป็นหญ้าแพรก",,,,,,,,,3,8
"ถ้าเราเดินออกมาไม่ไหว ช่วยหายไปได้ไหม.
#zombieboyz",,,,,,,,,3,7
"ถ้าเป็นกัซจริงแล้วต้องมีใหม่ดาวิเราก้ไม่ซื้อ ถ้ากัซคนเดียวหรือไม่ก็กับพี่พลอยถึงเราไม่กินเราก้จะซื้อให้หลาน 
#เถ้าแก่น้อย #คหสต #อย่าเสือกนะ",,,,,,,,,3,8
ข่าวเยอะมาก เบนเป็นแบทแมนและบรูซที่เราชอบมาก,,,,,,,,,3,1
สิ่งที่เราคิดว่าจะทำให้ก็ไม่ทำให้ล่ะกันนะ,,,,,,,,,3,8
ถ้าคุณจะมาห้ามไม่ให้เราทำสิ่งที่เราชอบ จะไม่ใจร้ายไปเหรอ,,,,,,,anticipation,,1,
ชอบอะไรที่ธรรมดาแต่มันดีต่อใจอ่ะ เช่นแบบ กินข้าวราดแกงด้วยกัน เรานอนเล่นแกอ่านการ์ตูนแต่อยู่ในที่เดียวกันอะไรแบบนี้ น่ารักอ่ะชอบ,,,,,,,,,3,1
"จ๋าไม่กลับไปหรอกนะ
เราเป็นอย่างนี้มันก็ดีอยู่แล้ว
ไม่ผูกมัดแต่ทัก และบอกคิดถึงกันได้
และไม่ไม่มีพันธะใดๆ ที่ไม่รู้จะเรียกอะไร
ถึงจะเหงาก็ตาม",,sadness,,,,,anticipation,acceptance,2,8
เราจะทวีตดราม่าบ่อยไม่ได้ มันเสียโอกาสหาผัว เดี๋ยวเขาเห็นว่าเออยังลืมคนเก่าไม่ได้ ไม่จีบละงี้ เสียสิทธิ์เว่อ เราต้องปกป้องสิทธิของตัวเอง,,,,,,,anticipation,,1,
5 อันดับรายชื่อที่คุณชอบมากใน ASKfm — มีอันดับเดียวอะจมาย เราชอบคุณพุง @N9394_ ที่สุดเลย เขินจัง .////. https://t.co/bcP5nRTlg9,,,,,,,,,3,8
ธุรกิจอย่างอื่นต้องทำเลี้ยงลูกน้องอีก6ชีวิต หมาเราอีกตัว,,,,,,,,,3,8
@OwlGIRL__ นายเล่นเกม ดูเมะเหมือนเราด้วยอ่อ5555555,,,,,,,,,3,6
@OSHxx0412 ไม่มีค่ะ เราอยู่ต่างจังหวัดค๊า,,,,,,,,,3,8
ละมุนไปอีก อีก 10 วัน เราจะเจอกันแล้ว คิดถึงกันบ้างไหมนะ คนน่ารักของโอม 😍😘👉🏻@ImerbSittiwat @ohmpawatt #toeysittiwat… https://t.co/rdhfTy1Byh,,,,,,,anticipation,,1,
@jaehyuntroyx อันที่จริงไม่ได้หวานอะไรมาก เราหวานตามคุณนะ และยังจะหวานได้อีกเย้อ,,,,,,,,,3,8
@RENMKKT ไปเรียนสิครับ เรายังเป็นเด็กยังต้องเรียนอยู่นะ55555555,,,,,,,,,3,6
@krist_est งือ นกอ่ะ เรียนวนไป #พลทหารของก้อน,,,,,,,anticipation,,1,
"กำบัตรแน่นเลย กอมเชิญชวนซะขนาดนี้ ใครไม่ไปเสียดายแย่เลย ""มาเจอกันให้ได้นะคับ""  #parkbogumfanmeetinginbkk https://t.co/Q2bCnrUAnA",,,,,,,,,3,7
เป้เก่าขาด เป้ไปยิมวันนี้จึงเป็น.. https://t.co/cDGk034VAU,,,,,,,,,3,8
คิดเล่นๆว่าอายุสามสิบจะผ่อนคอนโด รถตัดทิ้งไปได้เลยไม่ซื้อแน่ๆ บ้านก็ไม่เอา ชอบคอนโดชอบอยู่เป็นห้องๆ เป็นคนไม่ใช้สเปซในบ้านอยู่แล้ว,,sadness,,,,,,,1,
จะหาใส่ไรลงบนไบโอนี่มันยากจังวะ อยากใส่แอคคุณให้มันจบๆไปเลย,,,,,,,,,3,7
อยากไปเกะ อยากแหกปาก,,,,,,,,,3,7
@preudsajikafern โอ้ยสบายยยย5555555 ไปๆๆๆไปแน่หาที่พักให้เลย5555. กุรับธันวานี้สนใจมาแอ่วเด็กรังสิตก็มาได้ๆๆๆๆ55555,joy,,,,,,,,1,
อห เครียดเรื่องพรีเซ็นเตอร์เถ้าแก่น้อยมาก ละอิมอนแม่งคิดจะคัมแบคจุนบีชยูงชยูงอีกนานม๊ะ ไม่ต้องคัมละ ไปเลย ไปยุ่นเลย ไป!,,,,,,,,,3,2
@cyinsay ยังไม่ได้ขายค่ะ ถ้าขายก็จะขายครบชุดไปเลยค่ะ สนใจเหรอคะ ราคาก็2000 แต่ถ้า1800 ก็ไม่มีชุดให้ค่ะ,,,,,,,anticipation,,1,
ไปฝึกสกิลความจริตนี้มาแต่ใดกันท่าสะบัดบ๊อบนี้ปังมากกกกก นี่ผช.น้ะค้ะโว้ยยย😂 https://t.co/7prI5ChSrp,,,,,,,,,3,8
@cptm61 เดี๋ยวกลับไปดูอีกที,,,,,,,,,3,8
บุคคลสำคัญจะให้ตอบใครละ ทรัมป์? เลิกแซะเถอะ เกมส์จบละ ถ้าสวยและมั่นโหนกปีหน้าไปสมัครเนอะ จะฟังพวกคนมีสมองตอบคำถาม #น้ําตาลทําดีที่สุดแล้ว,,,,,,,,,3,8
ฟ้าวววววววไปซักผ้า ละมาล้าง ห้องน้ำ กวดห้อง เล่นเกม กิจกรรมคือหลายแถะวะมื้อนี้,,,,,,,,,3,8
เพราะไม่มีคำตอบดีๆสำหรับหลายๆคำถาม เลยไม่ตอบไปเฉยๆซะงั้น,,,,,,,,,3,8
ไม่ชอบคนใช้ภาษาไทยไม่แข็งแรงค่ะ อย่าคิดจีบเลย ไปไกลๆ เลย คนอะไรหน้าไม่บาง...,,,,,,,,,3,8
แบบนี้ค่ายเพลงควรสร้างโรงเรียนเองไปเลยค่ะค่ายใครค่ายมันให้เด็กตัวเองเรียน 😂,,,,,,,,,3,8
"@noirpoipoison @Sethjhin ใช่ๆ O แสดงความรู้สึกชัดกว่า A 
ซึ่งเป็นจุดที่ A ทั้งชอบและรำคาญ คือ A ชอบความชัดเจน แต่ชัดเจนไปป่ะวะ(ตอนOโวยวาย)",,,,,,,,,3,8
ไปกับเม่นมั้ยกี้จัง หาเพื่อนเดิน55555,,,,,,,,,3,8
"อาหารเช้ากินเสร็จแล้วลงได้ 
ร้านเล็กๆ น่ารัก อร่อยจริงๆ ต้องไปอีก💓😁 📍โกเผือก โกดำ
#reviewchiangmai #อร่อยเชียงใหม่… https://t.co/66ZFEpeHzP",,,,,,,,,3,8
นี่คนเดียวกันป่ะคะ เผ็ชมาก เซะซี่มั่กๆ อยากได้พี่เขาไปไว้ที่บ้านจัล #Naeun https://t.co/fSZgmsO3Kz,,,,,,,,,3,7
เธอน่ารักทุกครั้งที่เจอ  #TTTwithTOEY https://t.co/8O8QnFA4l8,,,,,,,,,3,8
คุณซอยอกว่าคอนเสิร์ตของเธอจะเหมือนกับภาพยนตร์และมันจะสนุก,joy,,,,,,anticipation,,2,7
ยิ่งฉันใกล้เธอเท่าไหร่..,,,,,,,,,3,8
ถ้ารู้ว่าตอนจบมันจะเป็นแบบนี้ เราจะไม่เดินเข้าไปในชีวิตเธอเลย,,,,,,,,,3,8
ที่ต้องการเพียงจะลา มองหน้าเธออีกครั้ง,,,,,,,,,3,8
@imknnpyy รอบหน้าตัวเธอก็..หาไอตัวที่ผิดก่อนเลยว่าต้องผิดตัวเดียวแน่ๆ ไรงี้ 5555 ตั้งเป็น piority หลัก 5555,,,,,,,anticipation,,1,
"เธอไป ฉันก็ไป
ขั่นมีหมู่ 55555",,,,,,,,,3,7
[Event]หัวใจของวัยรุ่นยังไงก็ต้องการมีความรัก ก่อนอื่นเริ่มจากการนัดเดท!ถ้าอยากรู้ว้าใครเป็นคู่เดทของเธอก็ลองเมนชั่นมาว่า #ออกเดท ดูนะ!,,,,,,,anticipation,,1,
เธอคือนางงามของจักรวาลอย่างแท้จริง 😆😆😆😆 https://t.co/nqf1BCoP1c,,,,,,,anticipation,,1,
ชีวิตต่อจากนี้คงจะดีถ้ามีแต่เธอ,,,,,,,,,3,1
เธอไม่ได้บอกให้เราไป แต่เธอก็ไม่เคยขอให้เราอยู่,,,,,,,anticipation,,1,
รู้แล้วว่ารวย  ออดี้คันนั้นของเธอเป็นพยาน5555555555555 #โซโล่กีล์,,,,,,,anticipation,,1,
อยากเป็นคนแรกของเธอ แต่วันนั้นฉันต้องไปโรงเรียน😭😭😭 https://t.co/GH5KZZtb12,,,,,,,anticipation,,1,
